Year,Month,Day,Hour,Minute,DNI,DHI,Wind Speed,Temperature,GHI,PoA Irradiance (W/m^2),kW Generated (1000 kW Array)
2016,6,19,19,15,153.5,14.5,4.65,16.5,28.5,66.9,0.0
2016,6,19,19,30,0.0,0.0,4.6,16.0,0.0,0.0,0.0
2016,6,19,19,45,0.0,0.0,4.6,16.0,0.0,0.0,0.0
2016,6,19,20,0,0.0,0.0,4.6,16.0,0.0,0.0,0.0
2016,6,19,20,15,0.0,0.0,4.6,15.5,0.0,0.0,0.0
2016,6,19,20,30,0.0,0.0,4.6,15.0,0.0,0.0,0.0
2016,6,19,20,45,0.0,0.0,4.65,15.0,0.0,0.0,0.0
2016,6,19,21,0,0.0,0.0,4.7,15.0,0.0,0.0,0.0
2016,6,19,21,15,0.0,0.0,4.65,15.0,0.0,0.0,0.0
2016,6,19,21,30,0.0,0.0,4.6,15.0,0.0,0.0,0.0
2016,6,19,21,45,0.0,0.0,4.55,15.0,0.0,0.0,0.0
2016,6,19,22,0,0.0,0.0,4.5,15.0,0.0,0.0,0.0
2016,6,19,22,15,0.0,0.0,4.45,14.5,0.0,0.0,0.0
2016,6,19,22,30,0.0,0.0,4.4,14.0,0.0,0.0,0.0
2016,6,19,22,45,0.0,0.0,4.35,14.0,0.0,0.0,0.0
2016,6,19,23,0,0.0,0.0,4.3,14.0,0.0,0.0,0.0
2016,6,19,23,15,0.0,0.0,4.25,13.5,0.0,0.0,0.0
2016,6,19,23,30,0.0,0.0,4.2,13.0,0.0,0.0,0.0
2016,6,19,23,45,0.0,0.0,4.2,13.0,0.0,0.0,0.0
2016,6,20,0,0,0.0,0.0,4.2,13.0,0.0,0.0,0.0
2016,6,20,0,15,0.0,0.0,4.15,13.0,0.0,0.0,0.0
2016,6,20,0,30,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,20,0,45,0.0,0.0,4.05,13.0,0.0,0.0,0.0
2016,6,20,1,0,0.0,0.0,4.0,13.0,0.0,0.0,0.0
2016,6,20,1,15,0.0,0.0,3.95,12.5,0.0,0.0,0.0
2016,6,20,1,30,0.0,0.0,3.9,12.0,0.0,0.0,0.0
2016,6,20,1,45,0.0,0.0,3.9,12.0,0.0,0.0,0.0
2016,6,20,2,0,0.0,0.0,3.9,12.0,0.0,0.0,0.0
2016,6,20,2,15,0.0,0.0,3.85,12.0,0.0,0.0,0.0
2016,6,20,2,30,0.0,0.0,3.8,12.0,0.0,0.0,0.0
2016,6,20,2,45,0.0,0.0,3.8,12.0,0.0,0.0,0.0
2016,6,20,3,0,0.0,0.0,3.8,12.0,0.0,0.0,0.0
2016,6,20,3,15,0.0,0.0,3.8,11.5,0.0,0.0,0.0
2016,6,20,3,30,0.0,0.0,3.8,11.0,0.0,0.0,0.0
2016,6,20,3,45,0.0,0.0,3.8,11.0,0.0,0.0,0.0
2016,6,20,4,0,0.0,0.0,3.8,11.0,0.0,0.0,0.0
2016,6,20,4,15,0.0,0.0,3.85,11.0,0.0,0.0,0.0
2016,6,20,4,30,0.0,0.0,3.9,11.0,0.0,0.0,0.0
2016,6,20,4,45,46.5,5.5,4.0,11.5,6.5,0.0,0.0
2016,6,20,5,0,93.0,11.0,4.1,12.0,13.0,10.81,0.0
2016,6,20,5,15,238.0,22.5,4.2,12.5,45.0,17.62,4.49
2016,6,20,5,30,383.0,34.0,4.3,13.0,77.0,26.02,16.54
2016,6,20,5,45,478.5,41.0,4.4,13.5,122.0,29.7,20.52
2016,6,20,6,0,574.0,48.0,4.5,14.0,167.0,33.22,23.95
2016,6,20,6,15,630.0,53.5,4.5,14.5,217.0,45.31,28.34
2016,6,20,6,30,686.0,59.0,4.5,15.0,267.0,83.32,42.94
2016,6,20,6,45,728.0,62.5,4.5,15.5,319.0,123.97,68.21
2016,6,20,7,0,770.0,66.0,4.5,16.0,371.0,169.11,102.67
2016,6,20,7,15,797.5,69.5,4.5,16.5,423.0,215.69,142.26
2016,6,20,7,30,825.0,73.0,4.5,17.0,475.0,265.09,185.75
2016,6,20,7,45,846.5,75.5,4.5,17.5,526.0,318.75,233.23
2016,6,20,8,0,868.0,78.0,4.5,18.0,577.0,369.92,278.32
2016,6,20,8,15,883.5,80.5,4.45,18.5,625.0,420.34,322.03
2016,6,20,8,30,899.0,83.0,4.4,19.0,673.0,471.6,365.24
2016,6,20,8,45,911.5,85.0,4.35,19.5,717.0,521.6,406.26
2016,6,20,9,0,924.0,87.0,4.3,20.0,761.0,571.75,446.13
2016,6,20,9,15,933.0,88.5,4.3,20.0,800.5,619.37,484.03
2016,6,20,9,30,942.0,90.0,4.3,20.0,840.0,666.4,520.59
2016,6,20,9,45,937.5,97.5,4.3,20.5,871.0,709.26,552.03
2016,6,20,10,0,933.0,105.0,4.3,21.0,902.0,750.11,580.08
2016,6,20,10,15,938.5,106.5,4.35,21.0,929.5,790.66,608.25
2016,6,20,10,30,944.0,108.0,4.4,21.0,957.0,829.63,635.14
2016,6,20,10,45,948.0,108.5,4.45,21.5,978.0,864.71,657.93
2016,6,20,11,0,952.0,109.0,4.5,22.0,999.0,897.78,679.16
2016,6,20,11,15,954.0,109.5,4.55,22.0,1012.5,926.98,698.99
2016,6,20,11,30,956.0,110.0,4.6,22.0,1026.0,953.8,717.2
2016,6,20,11,45,958.0,109.5,4.65,22.0,1032.5,977.18,733.11
2016,6,20,12,0,960.0,109.0,4.7,22.0,1039.0,997.96,747.32
2016,6,20,12,15,959.0,109.0,4.8,22.0,1037.5,1013.71,758.65
2016,6,20,12,30,958.0,109.0,4.9,22.0,1036.0,1026.62,768.2
2016,6,20,12,45,959.5,106.5,5.05,22.0,1028.0,1036.54,776.27
2016,6,20,13,0,961.0,104.0,5.2,22.0,1020.0,1043.46,782.45
2016,6,20,13,15,957.5,103.5,5.3,22.0,1004.0,1044.49,784.34
2016,6,20,13,30,954.0,103.0,5.4,22.0,988.0,1042.46,784.3
2016,6,20,13,45,948.5,102.5,5.55,22.0,964.5,1035.43,781.33
2016,6,20,14,0,943.0,102.0,5.7,22.0,941.0,1025.43,776.4
2016,6,20,14,15,937.0,101.0,5.75,21.5,912.0,1011.5,769.65
2016,6,20,14,30,931.0,100.0,5.8,21.0,883.0,994.76,760.99
2016,6,20,14,45,920.5,100.0,5.9,21.0,847.0,972.18,747.06
2016,6,20,15,0,910.0,100.0,6.0,21.0,811.0,947.17,731.39
2016,6,20,15,15,899.5,98.0,6.0,20.5,771.0,917.72,713.35
2016,6,20,15,30,889.0,96.0,6.0,20.0,731.0,886.15,693.65
2016,6,20,15,45,873.5,94.5,6.05,20.0,685.5,848.97,668.6
2016,6,20,16,0,858.0,93.0,6.1,20.0,640.0,810.34,642.26
2016,6,20,16,15,840.0,90.0,6.05,19.5,591.5,771.6,616.38
2016,6,20,16,30,822.0,87.0,6.0,19.0,543.0,727.11,585.78
2016,6,20,16,45,576.5,129.5,5.95,19.0,434.5,572.96,466.41
2016,6,20,17,0,331.0,172.0,5.9,19.0,326.0,420.55,342.76
2016,6,20,17,15,165.5,139.0,5.8,18.5,216.0,257.56,210.28
2016,6,20,17,30,0.0,106.0,5.7,18.0,106.0,105.1,82.28
2016,6,20,17,45,0.0,90.0,5.6,17.5,90.0,89.09,69.33
2016,6,20,18,0,0.0,74.0,5.5,17.0,74.0,73.02,55.99
2016,6,20,18,15,0.0,59.0,5.4,16.5,59.0,57.95,43.25
2016,6,20,18,30,0.0,44.0,5.3,16.0,44.0,42.76,30.22
2016,6,20,18,45,0.0,31.0,5.25,16.0,31.0,29.94,19.01
2016,6,20,19,0,0.0,18.0,5.2,16.0,18.0,17.37,7.56
2016,6,20,19,15,0.0,9.0,5.1,15.5,9.0,8.68,0.0
2016,6,20,19,30,0.0,0.0,5.0,15.0,0.0,0.0,0.0
2016,6,20,19,45,0.0,0.0,4.9,15.0,0.0,0.0,0.0
2016,6,20,20,0,0.0,0.0,4.8,15.0,0.0,0.0,0.0
2016,6,20,20,15,0.0,0.0,4.75,15.0,0.0,0.0,0.0
2016,6,20,20,30,0.0,0.0,4.7,15.0,0.0,0.0,0.0
2016,6,20,20,45,0.0,0.0,4.7,15.0,0.0,0.0,0.0
2016,6,20,21,0,0.0,0.0,4.7,15.0,0.0,0.0,0.0
2016,6,20,21,15,0.0,0.0,4.6,14.5,0.0,0.0,0.0
2016,6,20,21,30,0.0,0.0,4.5,14.0,0.0,0.0,0.0
2016,6,20,21,45,0.0,0.0,4.45,14.0,0.0,0.0,0.0
2016,6,20,22,0,0.0,0.0,4.4,14.0,0.0,0.0,0.0
2016,6,20,22,15,0.0,0.0,4.35,14.0,0.0,0.0,0.0
2016,6,20,22,30,0.0,0.0,4.3,14.0,0.0,0.0,0.0
2016,6,20,22,45,0.0,0.0,4.25,14.0,0.0,0.0,0.0
2016,6,20,23,0,0.0,0.0,4.2,14.0,0.0,0.0,0.0
2016,6,20,23,15,0.0,0.0,4.15,13.5,0.0,0.0,0.0
2016,6,20,23,30,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,20,23,45,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,21,0,0,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,21,0,15,0.0,0.0,4.0,13.0,0.0,0.0,0.0
2016,6,21,0,30,0.0,0.0,3.9,13.0,0.0,0.0,0.0
2016,6,21,0,45,0.0,0.0,3.85,13.0,0.0,0.0,0.0
2016,6,21,1,0,0.0,0.0,3.8,13.0,0.0,0.0,0.0
2016,6,21,1,15,0.0,0.0,3.7,13.0,0.0,0.0,0.0
2016,6,21,1,30,0.0,0.0,3.6,13.0,0.0,0.0,0.0
2016,6,21,1,45,0.0,0.0,3.55,13.0,0.0,0.0,0.0
2016,6,21,2,0,0.0,0.0,3.5,13.0,0.0,0.0,0.0
2016,6,21,2,15,0.0,0.0,3.4,12.5,0.0,0.0,0.0
2016,6,21,2,30,0.0,0.0,3.3,12.0,0.0,0.0,0.0
2016,6,21,2,45,0.0,0.0,3.25,12.0,0.0,0.0,0.0
2016,6,21,3,0,0.0,0.0,3.2,12.0,0.0,0.0,0.0
2016,6,21,3,15,0.0,0.0,3.1,12.0,0.0,0.0,0.0
2016,6,21,3,30,0.0,0.0,3.0,12.0,0.0,0.0,0.0
2016,6,21,3,45,0.0,0.0,2.95,12.0,0.0,0.0,0.0
2016,6,21,4,0,0.0,0.0,2.9,12.0,0.0,0.0,0.0
2016,6,21,4,15,0.0,0.0,2.95,12.0,0.0,0.0,0.0
2016,6,21,4,30,0.0,0.0,3.0,12.0,0.0,0.0,0.0
2016,6,21,4,45,40.5,5.5,3.05,12.5,6.0,0.0,0.0
2016,6,21,5,0,81.0,11.0,3.1,13.0,12.0,10.81,0.0
2016,6,21,5,15,220.5,22.0,3.15,13.5,43.0,17.17,3.94
2016,6,21,5,30,360.0,33.0,3.2,14.0,74.0,25.1,15.67
2016,6,21,5,45,455.0,40.5,3.25,14.5,118.0,29.29,20.06
2016,6,21,6,0,550.0,48.0,3.3,15.0,162.0,33.24,23.87
2016,6,21,6,15,606.5,53.5,3.25,15.5,210.5,41.26,31.13
2016,6,21,6,30,663.0,59.0,3.2,16.0,259.0,81.49,42.14
2016,6,21,6,45,706.5,62.5,3.2,16.5,311.0,121.18,66.51
2016,6,21,7,0,750.0,66.0,3.2,17.0,363.0,165.47,99.97
2016,6,21,7,15,777.5,69.5,3.2,17.5,414.0,211.07,138.36
2016,6,21,7,30,805.0,73.0,3.2,18.0,465.0,259.47,180.58
2016,6,21,7,45,827.0,75.0,3.2,18.5,515.0,311.87,226.48
2016,6,21,8,0,849.0,77.0,3.2,19.0,565.0,361.82,270.04
2016,6,21,8,15,864.5,79.5,3.15,19.5,612.0,411.32,312.47
2016,6,21,8,30,880.0,82.0,3.1,20.0,659.0,461.69,354.42
2016,6,21,8,45,892.0,83.5,3.1,20.5,702.5,510.12,393.8
2016,6,21,9,0,904.0,85.0,3.1,21.0,746.0,558.67,432.09
2016,6,21,9,15,913.0,87.0,3.1,21.5,784.5,605.87,468.23
2016,6,21,9,30,922.0,89.0,3.1,22.0,823.0,652.52,502.91
2016,6,21,9,45,924.0,93.0,3.1,22.5,855.0,695.65,534.02
2016,6,21,10,0,926.0,97.0,3.1,23.0,887.0,737.31,561.98
2016,6,21,10,15,931.5,98.0,3.1,23.0,914.5,777.12,588.84
2016,6,21,10,30,937.0,99.0,3.1,23.0,942.0,815.37,614.39
2016,6,21,10,45,939.0,101.0,3.15,23.5,962.5,850.0,636.33
2016,6,21,11,0,941.0,103.0,3.2,24.0,983.0,882.54,656.68
2016,6,21,11,15,943.5,103.5,3.25,24.0,996.5,911.86,676.05
2016,6,21,11,30,946.0,104.0,3.3,24.0,1010.0,938.86,693.86
2016,6,21,11,45,946.0,105.0,3.4,24.5,1016.0,961.63,707.85
2016,6,21,12,0,946.0,106.0,3.5,25.0,1022.0,981.79,720.14
2016,6,21,12,15,945.5,106.0,3.65,25.0,1021.0,997.8,731.52
2016,6,21,12,30,945.0,106.0,3.8,25.0,1020.0,1011.02,741.17
2016,6,21,12,45,940.0,107.5,3.95,25.0,1010.5,1018.52,747.18
2016,6,21,13,0,935.0,109.0,4.1,25.0,1001.0,1023.07,751.38
2016,6,21,13,15,932.0,108.5,4.25,25.0,985.5,1024.58,753.68
2016,6,21,13,30,929.0,108.0,4.4,25.0,970.0,1023.11,754.13
2016,6,21,13,45,924.5,107.0,4.6,25.0,947.5,1016.69,751.84
2016,6,21,14,0,920.0,106.0,4.8,25.0,925.0,1007.35,748.15
2016,6,21,14,15,756.0,190.0,4.95,24.5,848.5,940.36,706.28
2016,6,21,14,30,592.0,274.0,5.1,24.0,772.0,865.01,655.46
2016,6,21,14,45,596.5,256.5,5.25,23.5,740.5,844.47,645.0
2016,6,21,15,0,601.0,239.0,5.4,23.0,709.0,821.6,632.37
2016,6,21,15,15,736.0,167.5,5.5,22.5,713.5,855.77,661.52
2016,6,21,15,30,871.0,96.0,5.6,22.0,718.0,870.69,675.36
2016,6,21,15,45,857.0,94.0,5.7,22.0,674.0,834.72,651.45
2016,6,21,16,0,843.0,92.0,5.8,22.0,630.0,797.26,626.43
2016,6,21,16,15,825.5,89.5,5.8,21.5,582.5,759.96,602.01
2016,6,21,16,30,808.0,87.0,5.8,21.0,535.0,716.92,572.91
2016,6,21,16,45,784.0,83.5,5.8,20.5,485.0,667.44,538.36
2016,6,21,17,0,760.0,80.0,5.8,20.0,435.0,618.03,502.94
2016,6,21,17,15,729.0,76.0,5.75,19.5,384.5,563.92,461.27
2016,6,21,17,30,698.0,72.0,5.7,19.0,334.0,510.96,419.3
2016,6,21,17,45,653.0,67.0,5.7,18.5,283.5,452.96,371.94
2016,6,21,18,0,608.0,62.0,5.7,18.0,233.0,395.77,323.78
2016,6,21,18,15,544.5,55.5,5.55,17.5,185.5,331.51,268.31
2016,6,21,18,30,481.0,49.0,5.4,17.0,138.0,272.51,215.93
2016,6,21,18,45,383.5,39.5,5.3,16.5,97.0,203.09,154.79
2016,6,21,19,0,286.0,30.0,5.2,16.0,56.0,142.98,97.33
2016,6,21,19,15,143.0,15.0,5.1,15.5,28.0,64.95,0.0
2016,6,21,19,30,0.0,0.0,5.0,15.0,0.0,0.0,0.0
2016,6,21,19,45,0.0,0.0,4.9,14.5,0.0,0.0,0.0
2016,6,21,20,0,0.0,0.0,4.8,14.0,0.0,0.0,0.0
2016,6,21,20,15,0.0,0.0,4.7,14.0,0.0,0.0,0.0
2016,6,21,20,30,0.0,0.0,4.6,14.0,0.0,0.0,0.0
2016,6,21,20,45,0.0,0.0,4.55,14.0,0.0,0.0,0.0
2016,6,21,21,0,0.0,0.0,4.5,14.0,0.0,0.0,0.0
2016,6,21,21,15,0.0,0.0,4.4,13.5,0.0,0.0,0.0
2016,6,21,21,30,0.0,0.0,4.3,13.0,0.0,0.0,0.0
2016,6,21,21,45,0.0,0.0,4.25,13.0,0.0,0.0,0.0
2016,6,21,22,0,0.0,0.0,4.2,13.0,0.0,0.0,0.0
2016,6,21,22,15,0.0,0.0,4.15,13.0,0.0,0.0,0.0
2016,6,21,22,30,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,21,22,45,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,21,23,0,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,6,21,23,15,0.0,0.0,4.1,12.5,0.0,0.0,0.0
2016,6,21,23,30,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,6,21,23,45,0.0,0.0,4.15,12.0,0.0,0.0,0.0
2016,6,22,0,0,0.0,0.0,4.2,12.0,0.0,0.0,0.0
2016,6,22,0,15,0.0,0.0,4.2,12.0,0.0,0.0,0.0
2016,6,22,0,30,0.0,0.0,4.2,12.0,0.0,0.0,0.0
2016,6,22,0,45,0.0,0.0,4.25,12.0,0.0,0.0,0.0
2016,6,22,1,0,0.0,0.0,4.3,12.0,0.0,0.0,0.0
2016,6,22,1,15,0.0,0.0,4.3,12.0,0.0,0.0,0.0
2016,6,22,1,30,0.0,0.0,4.3,12.0,0.0,0.0,0.0
2016,6,22,1,45,0.0,0.0,4.35,12.0,0.0,0.0,0.0
2016,6,22,2,0,0.0,0.0,4.4,12.0,0.0,0.0,0.0
2016,6,22,2,15,0.0,0.0,4.4,12.0,0.0,0.0,0.0
2016,6,22,2,30,0.0,0.0,4.4,12.0,0.0,0.0,0.0
2016,6,22,2,45,0.0,0.0,4.45,12.0,0.0,0.0,0.0
2016,6,22,3,0,0.0,0.0,4.5,12.0,0.0,0.0,0.0
2016,6,22,3,15,0.0,0.0,4.55,11.5,0.0,0.0,0.0
2016,6,22,3,30,0.0,0.0,4.6,11.0,0.0,0.0,0.0
2016,6,22,3,45,0.0,0.0,4.65,11.0,0.0,0.0,0.0
2016,6,22,4,0,0.0,0.0,4.7,11.0,0.0,0.0,0.0
2016,6,22,4,15,0.0,0.0,4.9,11.0,0.0,0.0,0.0
2016,6,22,4,30,0.0,0.0,5.1,11.0,0.0,0.0,0.0
2016,6,22,4,45,41.5,5.5,5.3,11.5,6.0,0.0,0.0
2016,6,22,5,0,83.0,11.0,5.5,12.0,12.0,10.81,0.0
2016,6,22,5,15,227.5,22.0,5.7,12.5,43.5,17.22,3.7
2016,6,22,5,30,372.0,33.0,5.9,13.0,75.0,25.16,15.74
2016,6,22,5,45,458.5,41.5,6.1,13.5,118.5,30.24,20.95
2016,6,22,6,0,545.0,50.0,6.3,14.0,162.0,35.0,25.51
2016,6,22,6,15,602.5,56.0,6.25,14.0,211.5,42.75,32.62
2016,6,22,6,30,660.0,62.0,6.2,14.0,261.0,80.08,41.59
2016,6,22,6,45,461.0,105.0,6.2,14.5,256.5,128.98,84.18
2016,6,22,7,0,262.0,148.0,6.2,15.0,252.0,162.68,119.9
2016,6,22,7,15,529.0,113.5,6.15,15.0,359.0,195.99,137.6
2016,6,22,7,30,796.0,79.0,6.1,15.0,466.0,261.81,185.9
2016,6,22,7,45,570.5,151.0,6.1,15.5,443.5,294.73,223.1
2016,6,22,8,0,345.0,223.0,6.1,16.0,421.0,312.53,244.3
2016,6,22,8,15,372.0,237.0,6.0,16.5,467.0,353.57,277.92
2016,6,22,8,30,399.0,251.0,5.9,17.0,513.0,393.02,309.91
2016,6,22,8,45,412.0,265.0,5.8,17.5,551.5,432.08,341.11
2016,6,22,9,0,425.0,279.0,5.7,18.0,590.0,472.08,372.4
2016,6,22,9,15,442.5,287.5,5.6,18.0,626.5,510.61,402.83
2016,6,22,9,30,460.0,296.0,5.5,18.0,663.0,550.16,433.58
2016,6,22,9,45,438.0,320.5,5.45,18.5,681.5,578.94,454.19
2016,6,22,10,0,416.0,345.0,5.4,19.0,700.0,605.53,472.64
2016,6,22,10,15,443.0,349.5,5.35,19.0,738.0,647.83,504.46
2016,6,22,10,30,470.0,354.0,5.3,19.0,776.0,691.3,536.7
2016,6,22,10,45,481.0,364.5,5.25,19.0,805.0,728.39,563.51
2016,6,22,11,0,492.0,375.0,5.2,19.0,834.0,765.27,589.9
2016,6,22,11,15,528.0,366.5,5.15,19.0,865.5,805.55,619.37
2016,6,22,11,30,564.0,358.0,5.1,19.0,897.0,846.29,648.87
2016,6,22,11,45,539.5,374.5,5.05,19.5,893.5,856.12,653.23
2016,6,22,12,0,515.0,391.0,5.0,20.0,890.0,863.71,656.12
2016,6,22,12,15,282.0,411.0,5.0,20.0,684.5,674.15,515.27
2016,6,22,12,30,49.0,431.0,5.0,20.0,479.0,471.7,359.62
2016,6,22,12,45,50.5,425.5,5.0,20.0,474.5,470.28,359.41
2016,6,22,13,0,52.0,420.0,5.0,20.0,470.0,468.59,358.42
2016,6,22,13,15,52.0,413.5,5.0,19.5,463.0,464.17,356.07
2016,6,22,13,30,52.0,407.0,5.0,19.0,456.0,459.48,353.56
2016,6,22,13,45,491.5,257.5,5.05,19.0,696.5,756.4,589.64
2016,6,22,14,0,931.0,108.0,5.1,19.0,937.0,1020.14,779.27
2016,6,22,14,15,925.0,107.0,5.1,19.0,908.0,1006.46,768.98
2016,6,22,14,30,919.0,106.0,5.1,19.0,879.0,989.99,758.69
2016,6,22,14,45,911.0,104.0,5.1,19.0,844.5,967.9,744.54
2016,6,22,15,0,903.0,102.0,5.1,19.0,810.0,943.29,728.68
2016,6,22,15,15,709.5,168.5,5.1,18.5,707.0,833.25,652.77
2016,6,22,15,30,516.0,235.0,5.1,18.0,604.0,717.07,567.19
2016,6,22,15,45,686.0,164.0,5.1,18.0,622.0,775.69,615.97
2016,6,22,16,0,856.0,93.0,5.1,18.0,640.0,809.3,642.16
2016,6,22,16,15,838.0,90.0,5.1,17.5,591.5,770.66,616.34
2016,6,22,16,30,820.0,87.0,5.1,17.0,543.0,726.28,586.16
2016,6,22,16,45,796.5,83.5,5.2,17.0,492.5,676.73,550.78
2016,6,22,17,0,773.0,80.0,5.3,17.0,442.0,627.2,514.55
2016,6,22,17,15,741.0,76.0,5.4,16.5,390.5,571.93,472.15
2016,6,22,17,30,709.0,72.0,5.5,16.0,339.0,517.88,429.32
2016,6,22,17,45,662.5,67.5,5.6,15.5,287.5,459.15,381.08
2016,6,22,18,0,616.0,63.0,5.7,15.0,236.0,401.35,332.02
2016,6,22,18,15,551.5,56.0,5.7,14.5,188.0,335.64,274.87
2016,6,22,18,30,487.0,49.0,5.7,14.0,140.0,275.28,220.82
2016,6,22,18,45,386.5,40.0,5.7,14.0,98.5,204.96,157.91
2016,6,22,19,0,286.0,31.0,5.7,14.0,57.0,144.12,99.23
2016,6,22,19,15,143.0,15.5,5.7,13.5,28.5,65.7,0.0
2016,6,22,19,30,0.0,0.0,5.7,13.0,0.0,0.0,0.0
2016,6,22,19,45,0.0,0.0,5.75,13.0,0.0,0.0,0.0
2016,6,22,20,0,0.0,0.0,5.8,13.0,0.0,0.0,0.0
2016,6,22,20,15,0.0,0.0,5.8,13.0,0.0,0.0,0.0
2016,6,22,20,30,0.0,0.0,5.8,13.0,0.0,0.0,0.0
2016,6,22,20,45,0.0,0.0,5.85,13.0,0.0,0.0,0.0
2016,6,22,21,0,0.0,0.0,5.9,13.0,0.0,0.0,0.0
2016,6,22,21,15,0.0,0.0,5.85,12.5,0.0,0.0,0.0
2016,6,22,21,30,0.0,0.0,5.8,12.0,0.0,0.0,0.0
2016,6,22,21,45,0.0,0.0,5.75,12.0,0.0,0.0,0.0
2016,6,22,22,0,0.0,0.0,5.7,12.0,0.0,0.0,0.0
2016,6,22,22,15,0.0,0.0,5.65,12.0,0.0,0.0,0.0
2016,6,22,22,30,0.0,0.0,5.6,12.0,0.0,0.0,0.0
2016,6,22,22,45,0.0,0.0,5.6,12.0,0.0,0.0,0.0
2016,6,22,23,0,0.0,0.0,5.6,12.0,0.0,0.0,0.0
2016,6,22,23,15,0.0,0.0,5.55,12.0,0.0,0.0,0.0
2016,6,22,23,30,0.0,0.0,5.5,12.0,0.0,0.0,0.0
2016,6,22,23,45,0.0,0.0,5.45,12.0,0.0,0.0,0.0
2016,6,23,0,0,0.0,0.0,5.4,12.0,0.0,0.0,0.0
2016,6,23,0,15,0.0,0.0,5.4,11.5,0.0,0.0,0.0
2016,6,23,0,30,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,6,23,0,45,0.0,0.0,5.45,11.0,0.0,0.0,0.0
2016,6,23,1,0,0.0,0.0,5.5,11.0,0.0,0.0,0.0
2016,6,23,1,15,0.0,0.0,5.45,11.0,0.0,0.0,0.0
2016,6,23,1,30,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,6,23,1,45,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,6,23,2,0,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,6,23,2,15,0.0,0.0,5.35,11.0,0.0,0.0,0.0
2016,6,23,2,30,0.0,0.0,5.3,11.0,0.0,0.0,0.0
2016,6,23,2,45,0.0,0.0,5.3,11.0,0.0,0.0,0.0
2016,6,23,3,0,0.0,0.0,5.3,11.0,0.0,0.0,0.0
2016,6,23,3,15,0.0,0.0,5.25,11.0,0.0,0.0,0.0
2016,6,23,3,30,0.0,0.0,5.2,11.0,0.0,0.0,0.0
2016,6,23,3,45,0.0,0.0,5.2,11.0,0.0,0.0,0.0
2016,6,23,4,0,0.0,0.0,5.2,11.0,0.0,0.0,0.0
2016,6,23,4,15,0.0,0.0,5.3,11.0,0.0,0.0,0.0
2016,6,23,4,30,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,6,23,4,45,48.5,5.0,5.55,11.5,6.0,0.0,0.0
2016,6,23,5,0,97.0,10.0,5.7,12.0,12.0,9.83,0.0
2016,6,23,5,15,244.5,21.0,5.75,12.0,43.5,16.29,2.89
2016,6,23,5,30,392.0,32.0,5.8,12.0,75.0,24.26,15.03
2016,6,23,5,45,485.0,39.0,5.9,12.5,120.0,28.06,19.12
2016,6,23,6,0,578.0,46.0,6.0,13.0,165.0,31.66,22.64
2016,6,23,6,15,634.0,51.5,5.95,13.5,214.5,41.95,31.98
2016,6,23,6,30,690.0,57.0,5.9,14.0,264.0,80.01,40.8
2016,6,23,6,45,731.5,60.0,5.9,14.5,316.0,120.28,65.48
2016,6,23,7,0,773.0,63.0,5.9,15.0,368.0,164.98,99.6
2016,6,23,7,15,800.0,66.5,5.75,15.5,420.0,211.54,139.38
2016,6,23,7,30,827.0,70.0,5.6,16.0,472.0,265.2,186.66
2016,6,23,7,45,849.0,72.0,5.45,16.5,522.5,314.32,230.85
2016,6,23,8,0,871.0,74.0,5.3,17.0,573.0,365.28,276.2
2016,6,23,8,15,886.0,76.5,5.15,17.0,620.5,415.62,320.9
2016,6,23,8,30,901.0,79.0,5.0,17.0,668.0,466.76,365.22
2016,6,23,8,45,912.5,80.5,4.85,17.5,711.5,515.92,406.12
2016,6,23,9,0,924.0,82.0,4.7,18.0,755.0,565.14,445.74
2016,6,23,9,15,931.5,83.5,4.6,18.5,793.5,611.91,482.36
2016,6,23,9,30,939.0,85.0,4.5,19.0,832.0,657.99,517.3
2016,6,23,9,45,939.5,89.0,4.4,19.5,863.5,700.87,548.71
2016,6,23,10,0,940.0,93.0,4.3,20.0,895.0,742.13,576.62
2016,6,23,10,15,944.0,94.0,4.3,20.0,921.0,781.4,603.86
2016,6,23,10,30,948.0,95.0,4.3,20.0,947.0,818.97,629.68
2016,6,23,10,45,950.0,96.0,4.3,20.5,966.5,853.07,651.66
2016,6,23,11,0,952.0,97.0,4.3,21.0,986.0,885.04,671.95
2016,6,23,11,15,953.0,97.0,4.4,21.0,998.5,912.94,691.04
2016,6,23,11,30,954.0,97.0,4.5,21.0,1011.0,938.41,708.81
2016,6,23,11,45,955.5,96.5,4.6,21.0,1016.5,961.3,724.88
2016,6,23,12,0,957.0,96.0,4.7,21.0,1022.0,981.58,739.26
